arrest_id,prisoner_id,weight,height,arrest_date,bond_amount,release_flag
A-03749,P-10681,155,171.18,2019-05-18,1000,1
A-22279,P-06455,180,173.26,2018-12-06,3000,1
A-25958,P-13052,165,183.96,2017-07-16,0,1
A-01471,P-13052,180,186.5,2017-09-12,500,1
A-05016,P-13052,160,192.96,2018-01-10,2000,0
A-29148,P-06079,189,182.88,2018-05-11,250,1
A-06827,P-07926,185,157.56,2019-01-17,3000,1
A-11560,P-11152,145,176.8,2017-11-14,500,1
A-07965,P-10463,145,173.8,2018-01-20,0,1
A-07734,P-03816,200,167.64000000000001,2019-02-11,500,0
A-23997,P-18982,190,180.34,2019-07-24,7500,1
A-31236,P-02708,200,168.72,2019-01-25,27500,1
A-15182,P-01216,145,171.18,2017-10-04,2500,1
A-07939,P-15046,140,180.26,2018-07-26,1500,1
A-28132,P-15046,170,166.18,2018-11-05,1000,0
A-17140,P-07773,130,172.8,2019-06-13,1000,1
A-03687,P-07773,120,177.8,2017-10-18,7500,1
A-15259,P-10535,119,153.94,2018-02-10,1000,1
A-04668,P-03842,180,174.72,2017-08-03,31500,0
A-08043,P-12962,170,167.1,2017-10-06,1000,1
A-05736,P-18149,160,167.18,2017-10-06,500,1
A-31286,P-18149,160,174.18,2017-10-19,10000,1
A-23752,P-18149,160,167.18,2017-07-11,4500,1
A-11198,P-18149,150,168.18,2018-12-07,1000,1
A-32195,P-16248,185,193.5,2019-01-20,2500,1
A-01690,P-16167,215,187.96,2018-05-24,25000,1
A-02383,P-16167,230,183.96,2018-07-01,5000,1
A-16718,P-16167,230,185.96,2018-10-18,300000,1
A-15272,P-16167,220,188.96,2018-09-30,20000,1
A-29892,P-16167,210,192.96,2018-09-30,45000,1
A-04866,P-16167,210,187.96,2018-10-25,10000,1
A-16135,P-04283,195,187.5,2017-08-27,5000,0
A-05229,P-13297,160,175.26,2018-03-18,102500,1
A-18544,P-13297,160,171.26,2018-03-02,2500,1
A-05667,P-13297,155,179.26,2017-08-02,13000,0
A-12715,P-13297,170,172.26,2018-03-07,33000,0
A-20766,P-13297,150,175.26,2017-07-29,6000,1
A-16555,P-13297,155,171.18,2018-02-19,1000,1
A-14645,P-13297,200,169.64000000000001,2019-02-16,10000,0
A-29008,P-13297,170,172.64000000000001,2019-03-17,9000,1
A-06767,P-13297,170,162.64000000000001,2019-06-20,25000,0
A-09877,P-02547,113,156.48,2017-08-13,86000,0
A-00040,P-00954,225,175.34,2017-10-28,775,1
A-29002,P-14104,200,176.26,2018-09-09,2500,1
A-06760,P-08608,220,200.2,2018-12-21,500,1
A-22566,P-13136,175,182.88,2019-02-22,2500,1
A-24965,P-19054,185,177.88,2017-06-20,0,1
A-00610,P-15606,135,165.18,2017-07-05,0,1
A-05862,P-04794,155,166.18,2018-08-18,0,1
A-03989,P-04794,165,177.88,2018-10-21,1000,1
A-12940,P-15212,170,178.26,2018-05-03,1000,1
A-09178,P-16474,307,181.88,2017-06-23,2000,0
A-06928,P-16474,290,184.96,2017-09-22,3500,0
A-21902,P-05084,190,180.34,2019-05-31,2500,1
A-05396,P-00348,175,186.88,2017-12-18,4000,1
A-13882,P-04707,145,155.48,2018-04-07,500,1
A-28899,P-07684,145,174.18,2017-07-28,0,1
A-15724,P-09449,145,160.48,2018-01-23,1000,1
A-30341,P-00644,305,176.8,2017-05-05,2500,0
A-01379,P-00644,276,183.34,2017-10-13,1000,1
A-27528,P-00644,260,175.8,2017-11-10,500,0
A-00980,P-00644,215,176.8,2018-02-26,1000,1
A-18193,P-00644,255,173.26,2019-01-10,15500,1
A-21755,P-00644,250,172.26,2019-02-06,1500,0
A-26156,P-05225,215,172.72,2017-09-30,5000,1
A-14952,P-09988,140,154.48,2019-03-21,25000,1
A-12433,P-11189,225,183.42000000000002,2017-07-13,2600,1
A-29200,P-11189,225,183.42000000000002,2017-10-13,1000,1
A-07957,P-03874,120,162.1,2017-06-12,500,1
A-18732,P-12237,185,152.48,2017-06-20,0,1
A-21737,P-12237,190,160.48,2017-11-06,1500,1
A-07205,P-00743,190,179.88,2017-10-26,2500,1
A-03044,P-17602,190,171.72,2017-09-18,205000,0
A-08073,P-18585,145,169.18,2017-08-13,2500,1
A-29937,P-18585,190,172.72,2017-09-09,4000,1
A-30166,P-18585,165,166.18,2017-10-20,235000,0
A-08212,P-09669,175,182.42000000000002,2017-09-01,500,1
A-16523,P-12459,235,188.96,2017-05-12,3500,1
A-02478,P-13767,185,162.1,2018-02-14,1000,1
A-04773,P-01466,193,176.26,2019-04-14,4000,1
A-24805,P-08013,205,160.02,2017-05-11,1000,1
A-02743,P-08277,160,184.34,2017-05-24,60000,0
A-23886,P-08277,145,176.8,2017-04-19,1000,1
A-14907,P-08277,150,180.88,2019-02-04,28000,1
A-20941,P-08277,155,178.34,2019-02-16,2000,0
A-19581,P-03132,190,184.42000000000002,2018-02-25,12500,1
A-10462,P-07319,180,171.72,2018-07-30,1000,1
A-16832,P-04688,140,172.64000000000001,2017-12-05,0,1
A-26626,P-04688,175,172.26,2018-02-01,110000,0
A-14718,P-04688,180,180.8,2019-03-09,4000,1
A-15301,P-04688,150,175.18,2019-04-08,27500,0
A-15962,P-04688,160,168.18,2019-03-27,3000,1
A-08391,P-04688,150,170.18,2019-06-23,38000,0
A-06173,P-04254,133,170.72,2018-11-29,1500,1
A-04026,P-11718,195,159.56,2017-11-14,2500,1
A-22067,P-13555,210,172.26,2017-07-29,2000,1
A-26927,P-13555,200,174.8,2017-08-11,3750,1
A-14027,P-13555,200,175.8,2017-11-03,2000,1
A-17975,P-13555,200,175.26,2019-01-31,7500,1
A-21343,P-13555,220,180.26,2019-03-28,3000,1
A-14570,P-15669,210,189.5,2018-09-17,0,1
A-10851,P-11718,250,155.94,2018-10-31,5000,1
A-26377,P-09105,190,175.72,2017-05-24,1500,1
A-25844,P-09105,205,167.1,2017-05-30,1500,1
A-26962,P-13200,200,175.34,2017-06-01,1000,1
A-00383,P-17924,155,184.88,2019-05-02,0,1
A-11799,P-13002,185,172.72,2017-06-06,0,1
A-10231,P-03040,145,184.42000000000002,2018-03-29,41000,0
A-27690,P-03040,135,181.42000000000002,2018-11-16,62000,1
A-21538,P-08512,190,181.34,2017-07-09,20000,0
A-24118,P-08512,185,186.42000000000002,2018-02-25,125000,1
A-01848,P-08512,185,182.34,2017-07-11,20000,1
A-20952,P-08512,170,173.8,2018-03-05,75000,0
A-29088,P-08512,175,184.42000000000002,2018-08-30,21500,1
A-22830,P-08512,175,187.42000000000002,2018-09-12,2500,0
A-02194,P-08512,175,182.42000000000002,2018-09-18,10000,1
A-31247,P-08512,170,187.42000000000002,2018-09-08,8500,1
A-12747,P-08512,195,189.42000000000002,2019-06-09,11000,1
A-25160,P-08049,215,184.96,2018-10-14,30000,1
A-12057,P-08049,225,183.96,2019-02-03,25000,1
A-06962,P-12272,142,160.48,2017-10-03,1000,1
A-10051,P-07842,225,177.34,2017-11-04,500,1
A-14717,P-07182,180,179.88,2017-05-17,2500,1
A-23690,P-07253,185,181.42000000000002,2017-12-05,2000,1
A-25630,P-17222,155,185.34,2018-01-25,3000,1
A-14343,P-17222,180,184.34,2018-02-10,500,1
A-31262,P-17222,165,179.88,2018-05-12,0,1
A-18881,P-12789,240,189.42000000000002,2018-01-01,3000,1
A-09689,P-10861,160,175.72,2018-01-17,25000,1
A-17446,P-10861,160,173.72,2018-01-25,10000,0
A-05876,P-12298,160,168.72,2018-02-10,25000,1
A-04675,P-12298,125,172.18,2019-06-08,50000,1
A-14698,P-12298,170,176.8,2019-07-11,85000,0
A-23756,P-00658,245,176.26,2017-08-10,9500,0
A-20017,P-00658,180,178.8,2017-12-28,2000,0
A-23824,P-00658,210,187.88,2018-04-19,17900,0
A-04997,P-00658,215,180.88,2018-05-16,5000,1
A-12439,P-00658,185,176.26,2018-08-27,51000,0
A-06328,P-00658,195,173.26,2018-11-11,4000,0
A-30853,P-00658,200,187.88,2019-03-07,4000,0
A-31146,P-08143,97,157.4,2017-04-16,60000,1
A-16943,P-02199,215,186.42000000000002,2018-11-08,0,1
A-26919,P-08405,255,157.02,2017-10-07,500,0
A-17993,P-16776,155,176.72,2017-07-04,3000,1
A-05163,P-04491,255,171.72,2017-04-13,200,1
A-28587,P-09936,180,177.88,2017-06-07,1000,1
A-05547,P-09936,205,180.88,2017-10-13,7500,1
A-05047,P-09936,200,181.88,2017-11-21,5000,1
A-25866,P-12782,185,189.42000000000002,2019-01-24,1000,1
A-06656,P-08954,175,179.26,2018-01-06,2000,1
A-05442,P-13631,165,167.18,2019-07-16,2500,1
A-20276,P-14594,185,173.18,2018-10-30,3000,1
A-28237,P-16495,155,174.18,2017-05-09,25000,1
A-31592,P-05095,194,172.64000000000001,2017-05-21,0,0
A-28596,P-05095,203,168.64000000000001,2017-10-11,10000,0
A-17253,P-05095,190,170.64000000000001,2017-12-05,10000,0
A-30925,P-05095,160,165.18,2018-11-08,2000,0
A-03873,P-01790,180,190.96,2017-06-15,750,1
A-09308,P-08887,215,173.72,2019-03-03,20000,0
A-06859,P-16924,175,167.64000000000001,2018-07-22,10000,1
A-29079,P-16924,170,172.72,2018-08-15,500,1
A-29602,P-07168,200,175.26,2018-09-24,25000,1
A-13127,P-13294,180,190.96,2017-04-18,1500,1
A-17782,P-01018,165,183.34,2017-06-06,91000,0
A-08119,P-05120,175,185.88,2017-04-07,100000,1
A-11460,P-05120,175,177.88,2017-08-17,1500,1
A-00790,P-14123,300,187.96,2018-10-04,1250,1
A-14223,P-17843,145,176.8,2019-02-05,5000,1
A-14123,P-15993,205,165.18,2018-05-24,0,1
A-10458,P-09706,160,161.1,2018-05-27,0,1
A-03905,P-13270,300,169.1,2018-03-14,1500,1
A-10089,P-04051,160,163.02,2017-06-19,1500,1
A-10985,P-03344,195,170.1,2018-04-05,2500,1
A-31741,P-11836,200,185.88,2017-05-29,2000,1
A-15339,P-02402,155,166.64000000000001,2017-12-10,5500,1
A-24798,P-08058,185,175.8,2019-05-26,5000,0
A-20762,P-08058,205,171.26,2018-09-11,5000,0
A-07221,P-15504,150,178.88,2018-02-20,0,1
A-03452,P-15032,175,174.72,2017-05-26,1000,1
A-08860,P-15032,170,172.72,2019-01-18,1500,1
A-11325,P-15032,190,180.8,2019-04-22,5250,1
A-27863,P-15032,170,180.26,2019-05-16,15500,0
A-05761,P-18689,230,177.72,2018-01-04,10000,1
A-31380,P-11828,180,186.88,2018-06-18,1000,1
A-23776,P-03765,105,163.56,2019-07-29,1500,1
A-20836,P-10076,194,179.8,2019-06-26,3000,1
A-30051,P-11839,145,188.42000000000002,2017-08-29,2000,1
A-06144,P-16217,305,190.96,2018-10-25,2000,0
A-26804,P-16217,305,186.96,2018-10-11,2000,1
A-09616,P-11027,155,166.18,2019-04-04,4000,1
A-09462,P-11027,135,169.18,2019-05-17,1000,1
A-03827,P-11027,140,170.18,2019-04-25,2000,1
A-19877,P-11027,130,168.18,2019-07-01,170000,1
A-11073,P-15988,165,173.72,2019-04-18,109000,0
A-24980,P-00385,135,178.26,2017-09-29,10000,1
A-21645,P-00385,130,176.26,2018-05-01,5000,1
A-21777,P-00385,165,189.42000000000002,2018-11-10,75000,0
A-03697,P-11617,185,174.18,2017-08-01,500,0
A-22702,P-09196,200,184.34,2019-03-28,107000,0
A-15627,P-09434,165,170.1,2017-10-29,500,1
A-17038,P-07540,170,177.88,2017-09-19,1500,1
A-18469,P-10190,220,179.8,2017-12-29,2500,1
A-03321,P-10190,215,182.34,2019-05-31,10000,1
A-02698,P-09208,200,189.96,2018-09-05,5000,0
A-30482,P-03655,155,163.64000000000001,2017-07-22,100,0
A-12467,P-17879,130,158.94,2017-06-25,3000,1
A-00166,P-17879,140,167.1,2018-06-21,7500,1
A-06211,P-17879,165,150.4,2018-11-26,1500,1
A-17816,P-17879,135,158.94,2019-04-01,2500,1
A-26177,P-04022,255,192.04,2017-09-15,1250,1
A-09727,P-05500,155,168.1,2018-01-18,1000,1
A-01529,P-12016,190,187.88,2018-01-14,500,1
A-14928,P-19327,210,173.72,2019-06-03,0,1
A-10052,P-15315,150,177.26,2017-05-11,10000,0
A-30346,P-17717,180,172.72,2017-10-05,15000,1
A-09126,P-17717,185,171.72,2017-10-08,6000,0
A-14415,P-17717,235,173.72,2017-07-25,3500,0
A-24450,P-17717,185,170.72,2017-10-05,16000,1
A-19815,P-17736,210,194.04,2017-06-13,30000,0
A-31523,P-04153,290,183.42000000000002,2018-03-29,1500,1
A-09409,P-04153,315,187.42000000000002,2019-07-27,12500,1
A-29404,P-10126,150,159.48,2017-09-28,156500,1
A-19890,P-10126,160,162.48,2017-10-26,1000,0
A-01712,P-10126,145,160.1,2018-08-13,7000,1
A-17374,P-10126,145,157.02,2018-10-24,5500,1
A-12701,P-10126,150,156.02,2019-01-20,500,1
A-16275,P-03164,165,170.18,2017-09-07,100,0
A-17029,P-12925,178,161.1,2019-02-27,1000,1
A-22891,P-13725,155,165.64000000000001,2017-07-21,0,1
A-28339,P-09342,185,163.64000000000001,2019-05-30,1000,1
A-15031,P-04128,180,192.5,2017-12-29,2500,1
A-08976,P-04128,180,193.5,2018-05-02,6000,0
A-18129,P-00079,240,183.96,2017-10-10,1000,1
A-25098,P-00931,185,185.34,2017-07-22,2500,1
A-18423,P-11847,145,162.56,2017-10-07,2500,1
A-23888,P-06043,150,169.18,2017-06-22,1750,1
A-15746,P-05407,155,171.72,2018-09-16,30000,1
A-19329,P-05407,160,167.1,2019-02-05,5000,1
A-31978,P-15330,210,173.8,2017-05-27,2000,1
A-32570,P-12163,235,167.72,2017-11-19,1000,1
A-02948,P-03389,185,173.72,2017-08-01,5000,1
A-10034,P-14342,185,178.88,2018-01-13,2000,0
A-01372,P-14342,180,181.88,2018-04-02,15500,0
A-13539,P-16157,210,176.34,2018-07-15,1500,1
A-21893,P-19274,165,175.72,2018-09-11,2000,1
A-21504,P-08035,180,178.34,2018-08-28,1000,1
A-27383,P-08035,185,185.34,2017-10-12,0,1
A-11458,P-05682,180,186.42000000000002,2018-02-22,8500,0
A-00247,P-05682,185,189.42000000000002,2018-02-22,1000,1
A-12341,P-11316,145,147.86,2018-12-14,5000,1
A-21161,P-05426,135,170.72,2017-04-13,11000,1
A-23329,P-05426,128,155.48,2017-05-03,14000,0
A-09696,P-05426,110,168.72,2018-03-16,100000,1
A-07708,P-05426,120,176.72,2017-06-07,22000,0
A-22522,P-14026,170,173.72,2019-07-13,1000,1
A-19287,P-05682,185,181.42000000000002,2018-06-18,5000,1
A-22270,P-08992,185,173.8,2017-06-25,1000,1
A-04312,P-08992,185,178.8,2017-07-31,2000,0
A-13276,P-08992,195,176.8,2017-09-04,1500,1
A-03830,P-08992,180,168.72,2017-09-17,0,1
A-22931,P-08992,180,176.26,2018-03-05,1000,1
A-04939,P-08992,190,180.34,2018-03-21,2500,0
A-01883,P-08992,205,184.34,2018-03-27,13000,0
A-06445,P-08992,190,180.8,2018-05-19,5000,1
A-11357,P-08992,190,177.26,2018-05-22,2000,1
A-15352,P-08992,185,177.72,2018-06-02,1000,1
A-17229,P-08992,185,174.72,2018-05-20,5500,0
A-17100,P-08992,190,175.26,2018-06-24,1000,1
A-14973,P-08992,220,182.8,2018-08-08,2000,1
A-15871,P-08992,200,172.26,2018-10-30,5200,0
A-30312,P-08992,190,173.26,2018-12-03,20500,1
A-03520,P-08992,180,170.26,2019-04-08,500,0
A-00492,P-08992,195,180.26,2019-02-25,6500,1
A-22778,P-08992,165,177.8,2018-01-28,6500,1
A-17684,P-08992,190,180.8,2018-02-20,1500,1
A-27129,P-08992,195,178.26,2018-07-07,5000,0
A-11417,P-08992,190,171.26,2018-07-07,3500,0
A-02985,P-08992,200,177.26,2018-07-08,2500,1
A-26853,P-08992,195,177.8,2018-08-12,1000,1
A-30842,P-08992,195,181.8,2018-09-19,3500,1
A-00097,P-08992,180,172.72,2018-11-22,0,1
A-30582,P-08992,195,176.8,2018-12-31,5500,0
A-05042,P-08992,190,181.8,2018-12-09,3250,1
A-29007,P-08992,195,178.26,2019-01-15,2000,1
A-30103,P-08992,190,174.72,2019-01-12,2000,1
A-03489,P-08992,195,176.26,2019-02-18,8500,1
A-08377,P-08992,190,174.26,2019-03-07,25500,1
A-24918,P-12353,150,164.64000000000001,2017-12-30,18000,1
A-14725,P-02876,145,168.72,2018-01-07,1500,1
A-14320,P-13737,175,177.34,2017-11-23,25000,0
A-26542,P-10023,180,170.26,2018-06-11,0,1
A-16247,P-06461,180,181.8,2017-09-07,10000,0
A-05805,P-06461,185,179.26,2018-02-07,500,1
A-04789,P-06461,205,180.34,2019-04-08,3000,1
A-24304,P-10807,110,151.4,2017-10-31,200,1
A-14324,P-12994,210,174.26,2017-07-13,500,1
A-06610,P-12994,205,175.8,2018-01-04,24500,0
A-12296,P-18389,205,182.8,2018-04-21,1500,0
A-21865,P-04361,160,181.42000000000002,2019-02-11,500,1
A-18757,P-04361,160,180.42000000000002,2019-03-03,500,1
A-13532,P-04361,180,184.96,2017-04-08,3000,1
A-02684,P-04361,190,173.18,2017-06-14,3000,0
A-30504,P-04361,200,182.96,2019-04-20,0,1
A-10284,P-04361,175,183.96,2019-06-29,500,1
A-03163,P-08087,200,174.26,2018-03-11,1000,1
A-05917,P-01336,160,190.96,2017-10-17,0,0
A-06991,P-01336,160,190.96,2018-08-09,100000,0
A-00523,P-14287,185,178.8,2018-03-23,0,0
A-20796,P-14287,170,177.26,2018-10-22,2000,1
A-32479,P-14287,190,172.18,2018-10-18,2500,1
A-05337,P-02820,220,169.64000000000001,2017-12-09,1000,1
A-15420,P-09051,165,173.26,2019-03-26,12000,1
A-18917,P-17769,240,187.96,2018-02-19,60000,0
A-29624,P-17769,305,193.04,2018-09-09,144000,0
A-03260,P-16454,161,167.18,2017-07-13,5000,1
A-14810,P-12052,190,189.5,2017-06-14,1000,0
A-23562,P-12052,185,194.5,2017-07-13,2500,1
A-30884,P-14578,170,187.88,2017-09-14,5500,1
A-10378,P-00086,266,154.94,2017-06-19,2500,1
A-29394,P-05901,150,157.02,2018-02-19,10000,1
A-29229,P-11973,175,174.26,2018-09-15,1500,1
A-22829,P-19029,185,182.34,2017-09-23,2500,1
A-25396,P-16571,180,172.8,2019-01-15,2500,1
A-01662,P-07924,180,175.72,2018-03-01,500000,0
A-08144,P-03230,170,178.88,2017-05-24,2500,0
A-04121,P-03781,230,186.88,2018-11-09,2500,1
A-15975,P-03781,245,187.88,2017-10-19,2500,1
A-16999,P-03781,210,180.88,2018-12-09,50000,1
A-24728,P-01753,205,172.18,2019-03-15,11000,1
A-02728,P-17001,155,183.96,2017-08-12,3500,1
A-20897,P-17001,161,192.5,2017-12-03,5000,1
A-21218,P-14596,165,168.72,2019-01-15,500,1
A-01305,P-14201,230,181.8,2018-07-02,1000,1
A-23730,P-18697,205,190.42000000000002,2018-10-03,500,1
A-26518,P-18697,212,181.42000000000002,2017-06-25,5000,1
A-14284,P-17598,130,162.02,2017-05-26,2000,1
A-10348,P-17598,128,155.02,2017-08-10,2000,1
A-21311,P-10793,160,174.26,2019-05-22,25000,1
A-15002,P-05927,185,182.8,2018-03-04,1250,0
A-12918,P-15757,190,191.96,2018-05-23,500,0
A-19518,P-15757,160,188.42000000000002,2017-06-05,0,1
A-18080,P-15757,170,192.5,2017-11-16,100000,0
A-30709,P-07077,150,167.64000000000001,2019-06-24,5000,1
A-24405,P-13883,180,189.42000000000002,2017-07-17,10000,1
A-09922,P-19165,130,171.18,2019-07-06,0,1
A-31415,P-06026,165,170.72,2018-11-25,5000,0
A-03609,P-01402,225,179.8,2017-07-26,1000,1
A-24224,P-05183,235,194.12,2018-09-02,15500,1
A-08807,P-10769,250,181.42000000000002,2019-06-04,2000,1
A-02379,P-02831,155,179.88,2018-08-19,7000,0
A-20328,P-09775,175,175.72,2017-08-09,1000,1
A-32355,P-12778,165,185.42000000000002,2019-01-22,2500,1
A-29481,P-14726,255,165.56,2017-04-12,15000,0
A-16258,P-07620,110,164.56,2019-06-08,2500,1
A-07109,P-07620,110,165.56,2019-06-18,1500,1
A-13513,P-18122,185,168.18,2017-10-17,9500,1
A-30825,P-01576,135,175.18,2017-04-11,500,1
A-08050,P-01576,175,174.18,2018-05-11,0,1
A-26295,P-13506,240,168.18,2017-10-15,500,1
A-16841,P-19254,150,157.02,2017-10-07,0,1
A-22407,P-15836,225,169.1,2018-04-29,5000,1
A-27473,P-13433,200,174.8,2019-01-25,1000,1
A-11411,P-13433,205,176.8,2019-07-09,11000,0
A-14868,P-13936,187,185.34,2017-05-13,3250,1
A-19816,P-17867,145,169.64000000000001,2018-12-06,1000,1
A-21992,P-19075,160,181.8,2018-05-27,500,1
A-02443,P-05654,160,163.64000000000001,2017-06-30,0,1
A-25546,P-05969,170,174.8,2017-12-11,1600,0
A-12340,P-09225,215,164.56,2018-12-10,0,1
A-13564,P-08692,215,159.56,2019-06-03,2000,1
A-02858,P-11488,150,168.18,2019-01-01,0,1
A-23430,P-15167,150,183.42000000000002,2019-06-24,1500,1
A-29285,P-03855,185,173.72,2018-06-29,152500,1
A-30536,P-03855,190,169.72,2018-06-11,2000,0
A-00697,P-18896,190,166.1,2017-11-14,500,1
A-18335,P-03253,235,168.72,2018-07-27,2500,1
A-03293,P-16894,145,160.02,2019-03-18,1000,1
A-05238,P-17798,150,163.64000000000001,2017-12-15,1000,1
A-06645,P-17798,140,171.64000000000001,2018-08-11,1000,1
A-15086,P-17798,140,170.64000000000001,2018-08-05,1500,1
A-05543,P-16272,270,178.8,2019-04-04,500,1
A-28179,P-15559,160,162.56,2018-11-29,2500,1
A-10029,P-13936,192,183.34,2017-11-20,0,1
A-06753,P-13936,192,180.34,2018-05-15,500,1
A-12208,P-02023,165,167.56,2018-08-09,2500,1
A-00363,P-11481,125,163.1,2017-08-30,1500,0
A-20575,P-09690,155,163.1,2017-05-24,3000,1
A-15279,P-09690,130,161.1,2018-01-05,10000,1
A-26322,P-09690,167,161.1,2018-06-09,0,1
A-23698,P-04933,165,168.64000000000001,2017-04-17,12500,0
A-15842,P-17622,140,168.64000000000001,2017-09-23,250,0
A-15768,P-18222,180,175.72,2018-05-26,1000,1
A-08554,P-14778,195,167.64000000000001,2019-04-26,1000,1
A-30713,P-12894,170,177.72,2019-05-29,2500,1
A-08957,P-18375,260,183.34,2017-09-07,15000,0
A-31431,P-08718,205,190.42000000000002,2018-05-08,0,0
A-02245,P-02248,135,169.64000000000001,2017-12-01,286000,0
A-10065,P-14343,100,172.18,2018-04-23,500,1
A-03772,P-18484,190,164.1,2017-06-29,1000,1
A-12866,P-08936,150,162.64000000000001,2017-11-08,500,1
A-05948,P-12026,205,169.72,2018-06-06,1000,1
A-25822,P-12026,180,176.8,2018-07-14,2000,1
A-03847,P-12026,195,164.64000000000001,2018-08-27,1000,1
A-07009,P-12026,230,163.64000000000001,2019-03-25,2000,1
A-12470,P-17150,170,175.26,2018-09-19,5000,1
A-14569,P-17150,140,173.26,2017-11-15,1000,1
A-14240,P-11318,175,171.64000000000001,2019-06-08,7000,1
A-21509,P-11318,150,168.18,2017-10-14,15000,0
A-09260,P-11318,150,172.64000000000001,2018-08-10,20000,1
A-06242,P-11318,170,179.8,2019-03-16,15000,1
A-02547,P-11318,160,175.18,2018-02-05,0,1
A-00333,P-11318,150,168.64000000000001,2019-07-07,105000,1
A-30141,P-08292,172,163.1,2018-02-21,10000,1
A-00984,P-08292,170,170.1,2018-02-04,4500,0
A-20069,P-08292,150,168.1,2018-03-16,5000,0
A-22528,P-08292,150,170.64000000000001,2018-06-25,15000,1
A-02023,P-01272,185,187.88,2018-07-26,15000,1
A-14828,P-04218,180,175.72,2018-06-30,2500,1
A-30209,P-08451,178,171.26,2017-06-11,500,1
A-27115,P-02579,150,172.26,2019-03-17,2500,1
A-03557,P-14387,200,168.18,2019-04-12,2000,0
A-19833,P-14387,205,177.72,2019-04-20,0,1
A-21886,P-16366,207,182.42000000000002,2017-09-19,2500,1
A-12218,P-05908,225,181.34,2017-07-15,500,1
A-05796,P-03308,185,156.48,2017-10-25,750,1
A-10822,P-04648,165,165.64000000000001,2019-02-05,1000,1
A-17834,P-16300,205,177.72,2018-06-03,0,1
A-05186,P-01539,105,164.1,2019-05-07,1250,1
A-13512,P-12955,155,180.42000000000002,2018-08-11,1000,1
A-20749,P-12955,160,185.42000000000002,2018-02-21,1000,1
A-08214,P-12955,165,184.42000000000002,2018-07-18,0,1
A-30451,P-12955,155,189.42000000000002,2018-07-21,2500,0
A-15026,P-12955,160,188.42000000000002,2018-08-22,2500,1
A-03685,P-13943,205,164.1,2019-02-24,2500,1
A-03714,P-06243,160,155.94,2017-04-09,1000,1
A-07801,P-06243,200,162.64000000000001,2017-08-25,3500,1
A-13464,P-06377,210,172.72,2017-06-06,200000,0
A-00820,P-06377,210,168.72,2018-02-21,50000,1
A-26780,P-16655,185,188.42000000000002,2017-09-23,0,1
A-21691,P-12227,169,162.1,2018-10-14,300,1
A-16455,P-03440,225,180.8,2017-06-14,2000,1
A-31906,P-00398,130,169.1,2017-06-03,3000,1
A-15876,P-00398,155,171.64000000000001,2017-12-03,1000,1
A-07072,P-00398,150,166.64000000000001,2018-02-28,0,1
A-29690,P-00398,125,170.64000000000001,2018-04-11,0,1
A-16725,P-00398,155,173.26,2017-09-07,2500,1
A-25971,P-00398,120,158.56,2018-03-17,13000,0
A-15792,P-00398,145,169.1,2018-08-02,2500,1
A-03078,P-09248,165,176.72,2017-04-21,0,1
A-28075,P-16577,280,180.34,2018-02-23,3000,1
A-05544,P-08790,150,183.88,2018-07-04,3200,0
A-15709,P-08790,195,177.34,2019-01-05,10000,0
A-14131,P-18999,275,178.34,2018-11-17,2500,1
A-29468,P-18999,280,176.34,2019-03-23,3000,0
A-31647,P-18999,270,177.34,2019-01-02,750,1
A-01295,P-18999,280,177.34,2019-01-27,55000,1
A-06475,P-18999,275,185.34,2019-02-02,10000,1
A-27354,P-18999,275,183.34,2019-02-20,1000,1
A-30538,P-12261,170,162.02,2018-03-22,1000,1
A-04381,P-12261,165,177.72,2018-05-12,2000,1
A-28660,P-12060,150,166.64000000000001,2017-08-14,15000,1
A-08165,P-12060,145,171.64000000000001,2017-10-12,2500,1
A-26425,P-02754,195,184.34,2019-08-06,2500,1
A-32499,P-02754,180,180.88,2017-08-14,20000,1
A-09604,P-18531,150,164.1,2018-12-02,5000,1
A-03993,P-07383,175,184.88,2017-12-04,3000,1
A-14461,P-06475,145,175.34,2017-09-30,10000,1
A-31304,P-12521,185,177.34,2017-08-20,3000,1
A-01677,P-13306,130,169.72,2019-07-18,0,1
A-18923,P-14512,165,177.72,2017-10-15,42500,0
A-08675,P-14512,160,174.8,2018-05-17,5500,1
A-03353,P-13243,160,188.96,2017-10-13,4000,0
A-23051,P-13243,175,178.88,2019-03-14,40000,0
A-31383,P-13243,180,182.96,2017-07-04,10400,0
A-06677,P-13243,185,188.5,2017-12-10,52000,0
